latitude,longitude,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
 -32.5500, 150.0000,2006-03-27,    0.0,25, 28.2,25,  9.0,25, 11.1,25, 17.7,26,  4.7,25,  5.2,26,  4.7,25, 3.2,26, 15.1,25, 29.0,26, 96.8,26,  4.1,26,  5.7,26, 0.5,26, 5.9,26, 3.2,26,1017.0,25,""
 -32.5500, 150.0000,2006-03-28,    0.0,25, 29.5,25, 10.5,25, 10.2,25, 21.0,26,  4.8,25,  6.2,26,  4.8,25, 4.2,26, 19.6,25, 24.7,26, 80.4,26,  4.8,26,  6.7,26, 0.8,26, 7.6,26, 4.2,26,1016.8,25,""
 -32.5500, 150.0000,2006-03-29,    0.0,25, 22.7,25, 15.2,25, 16.4,25,  8.2,26,  2.9,25,  2.9,26,  2.9,25, 2.5,26,  9.0,25, 59.5,26, 95.0,26,  2.3,26,  3.0,26, 1.5,26, 3.5,26, 2.5,26,1019.3,25,""
 -32.5500, 150.0000,2006-03-30,    0.4,25, 23.9,25, 14.3,25, 17.0,25,  8.6,26,  1.6,25,  3.3,26,  1.6,25, 2.7,26, 11.7,25, 57.3,26,100.0,26,  2.6,26,  3.3,26, 1.9,26, 3.5,26, 2.7,26,1017.8,25,""
 -32.5500, 150.0000,2006-03-31,    3.7,25, 23.8,25, 13.8,25, 16.9,25,  8.4,26,  3.1,25,  3.6,26,  3.1,25, 3.1,26, 14.1,25, 57.3,26,100.0,26,  2.8,26,  3.4,26, 2.4,26, 3.7,26, 3.1,26,1013.8,25,""
 -32.5500, 150.0000,2006-04-01,    0.0,25, 18.2,25, 10.0,25, 10.9,25,  7.4,26,  4.4,25,  3.2,26,  4.4,25, 3.5,26, 18.4,25, 52.2,26, 88.8,26,  2.9,26,  3.7,26, 2.4,26, 4.5,26, 3.4,26,1007.7,25,""
 -32.5500, 150.0000,2006-04-02,    0.0,25, 20.8,25,  2.9,25,  6.9,25, 11.7,26,  3.7,25,  4.0,26,  3.7,25, 3.5,26, 19.6,25, 28.1,26, 91.7,26,  3.5,26,  4.8,26, 1.4,26, 5.5,26, 3.4,26,1013.1,25,""
 -32.5500, 150.0000,2006-04-03,    0.0,25, 24.0,25,  3.6,25,  7.6,25, 14.2,26,  3.9,25,  4.3,26,  3.9,25, 3.4,26, 18.6,25, 25.5,26, 96.2,26,  3.8,26,  5.4,26, 1.0,26, 5.8,26, 3.4,26,1014.3,25,""
 -32.5500, 150.0000,2006-04-04,    0.0,25, 23.9,25, 11.4,25,  8.8,25, 15.7,26,  4.8,25,  4.1,26,  4.8,25, 3.2,26, 16.0,25, 29.7,26, 65.3,26,  3.8,26,  5.4,26, 0.3,26, 6.1,26, 3.2,26,1012.5,25,""
 -32.5500, 150.0000,2006-04-05,    0.0,25, 27.7,25, 10.0,25, 11.9,25, 16.7,26,  5.4,25,  4.4,26,  5.4,25, 3.6,26, 17.0,25, 32.0,26, 97.0,26,  4.0,26,  5.4,26, 1.1,26, 5.9,26, 3.5,26,1010.5,25,""
 -32.5500, 150.0000,2006-04-06,    0.0,25, 16.7,25,  9.1,25,  6.3,25, 10.5,26,  5.6,25,  3.8,26,  5.6,25, 3.9,26, 21.3,25, 33.2,26, 54.5,26,  3.5,26,  4.7,26, 1.3,26, 6.4,26, 3.9,26,1009.7,25,""
 -32.5500, 150.0000,2006-04-07,    0.0,25, 19.9,25,  4.9,25,  7.2,25, 11.1,26,  4.3,25,  4.0,26,  4.3,25, 3.8,26, 21.0,25, 31.0,26, 83.2,26,  3.5,26,  4.7,26, 1.8,26, 5.8,26, 3.8,26,1012.2,25,""
 -32.5500, 150.0000,2006-04-08,    0.0,25, 20.0,25,  4.3,25,  7.5,25, 10.8,26,  4.7,25,  3.9,26,  4.7,25, 3.7,26, 20.7,25, 32.1,26, 90.3,26,  3.4,26,  4.6,26, 1.9,26, 5.5,26, 3.7,26,1011.8,25,""
 -32.5500, 150.0000,2006-04-09,    0.0,25, 23.3,25,  2.5,25,  6.7,25, 14.1,26,  3.9,25,  4.5,26,  3.9,25, 3.8,26, 20.7,25, 23.4,26, 91.7,26,  3.9,26,  5.4,26, 1.3,26, 6.1,26, 3.7,26,1015.3,25,""
 -32.5500, 150.0000,2006-04-10,    0.0,25, 23.8,25,  5.3,25, 10.5,25, 11.7,26,  4.1,25,  4.1,26,  4.1,25, 3.8,26, 19.9,25, 35.6,26,100.0,26,  3.5,26,  4.6,26, 2.5,26, 5.1,26, 3.8,26,1021.3,25,""
 -32.5500, 150.0000,2006-04-11,    0.0,25, 26.3,25,  7.2,25, 11.4,25, 14.3,26,  5.0,25,  4.4,26,  5.0,25, 3.9,26, 19.5,25, 33.3,26,100.0,26,  3.8,26,  5.1,26, 2.1,26, 5.6,26, 3.9,26,1017.5,25,""
 -32.5500, 150.0000,2006-04-12,    0.0,25, 28.2,25, 11.5,25, 15.2,25, 14.7,26,  5.4,25,  4.3,26,  5.4,25, 4.1,26, 18.9,25, 39.8,26,100.0,26,  3.8,26,  5.0,26, 2.6,26, 5.5,26, 4.1,26,1015.5,25,""
 -32.5500, 150.0000,2006-04-13,    0.0,25, 20.5,25, 10.7,25, 10.4,25, 10.3,26,  1.1,25,  2.6,26,  1.1,25, 1.5,26,  7.3,25, 43.1,26, 80.9,26,  2.4,26,  3.5,26, 0.3,26, 2.7,26, 1.5,26,1018.6,25,""
 -32.5500, 150.0000,2006-04-14,   21.2,25, 24.6,25, 11.5,25, 16.5,25,  8.9,26,  3.6,25,  3.0,26,  3.6,25, 2.8,26, 13.5,25, 53.4,26,100.0,26,  2.6,26,  3.2,26, 2.2,26, 3.3,26, 2.8,26,1020.8,25,""
 -32.5500, 150.0000,2006-04-15,    0.0,25, 18.1,25, 11.6,25,  9.9,25,  8.8,26,  4.7,25,  3.4,26,  4.7,25, 3.5,26, 18.8,25, 47.7,26, 72.5,26,  3.0,26,  4.0,26, 1.8,26, 5.2,26, 3.5,26,1019.1,25,""
 -32.5500, 150.0000,2006-04-16,    0.0,25, 20.6,25,  1.5,25,  7.5,25, 10.5,26,  3.5,25,  3.9,26,  3.5,25, 3.4,26, 19.7,25, 30.9,26,100.0,26,  3.2,26,  4.3,26, 1.9,26, 4.9,26, 3.4,26,1021.5,25,""
 -32.5500, 150.0000,2006-04-17,    0.0,25, 23.9,25,  4.4,25,  9.5,25, 12.5,26,  3.1,25,  4.1,26,  3.1,25, 3.5,26, 18.7,25, 32.0,26,100.0,26,  3.4,26,  4.7,26, 1.8,26, 5.1,26, 3.4,26,1021.8,25,""
 -32.5500, 150.0000,2006-04-18,    0.0,25, 20.5,25,  9.3,25, 14.3,25,  5.9,26,  2.2,25,  2.3,26,  2.2,25, 2.1,26,  9.7,25, 59.3,26,100.0,26,  1.8,26,  2.3,26, 1.9,26, 2.4,26, 2.2,26,1019.7,25,""
 -32.5500, 150.0000,2006-04-19,    0.0,25, 26.7,25, 10.8,25, 17.3,25, 10.3,26,  3.9,25,  3.5,26,  3.9,25, 3.1,26, 15.3,25, 49.4,26,100.0,26,  2.8,26,  3.6,26, 2.6,26, 3.6,26, 3.1,26,1019.5,25,""
 -32.5500, 150.0000,2006-04-20,   10.0,25, 21.2,25, 13.8,25, 14.0,25,  8.4,26,  4.4,25,  3.2,26,  4.4,25, 3.3,26, 16.7,25, 55.6,26, 88.8,26,  2.8,26,  3.6,26, 2.2,26, 4.4,26, 3.3,26,1016.6,25,""
 -32.5500, 150.0000,2006-04-21,    0.0,25, 17.8,25,  3.5,25,  8.1,25,  8.1,26,  3.9,25,  3.3,26,  3.9,25, 2.9,26, 17.6,25, 39.8,26,100.0,26,  2.6,26,  3.5,26, 1.7,26, 4.1,26, 2.9,26,1017.2,25,""
 -32.5500, 150.0000,2006-04-22,    0.0,25, 16.3,25,  0.1,25,  5.9,25,  8.3,26,  3.2,25,  3.4,26,  3.2,25, 3.0,26, 18.6,25, 31.9,26, 95.9,26,  2.6,26,  3.7,26, 1.5,26, 4.4,26, 2.9,26,1020.1,25,""
 -32.5500, 150.0000,2006-04-23,    0.0,25, 17.9,25, -0.1,25,  6.3,25,  9.1,26,  3.1,25,  3.5,26,  3.1,25, 3.0,26, 18.4,25, 30.7,26,100.0,26,  2.7,26,  3.8,26, 1.5,26, 4.4,26, 2.9,26,1020.7,25,""
 -32.5500, 150.0000,2006-04-24,    0.0,25, 17.9,25,  2.8,25, 10.3,25,  5.8,26,  2.4,25,  2.9,26,  2.4,25, 2.7,26, 16.6,25, 50.2,26,100.0,26,  2.1,26,  2.6,26, 2.6,26, 2.8,26, 2.7,26,1023.4,25,""
 -32.5500, 150.0000,2006-04-25,    0.0,25, 18.5,25,  5.3,25, 10.2,25,  7.1,26,  2.6,25,  3.1,26,  2.6,25, 2.9,26, 16.9,25, 47.9,26,100.0,26,  2.3,26,  3.0,26, 2.2,26, 3.5,26, 2.9,26,1023.5,25,""
 -32.5500, 150.0000,2006-04-26,    0.0,25, 19.3,25,  4.5,25, 11.1,25,  6.6,26,  3.0,25,  3.0,26,  3.0,25, 2.7,26, 16.2,25, 49.6,26,100.0,26,  2.2,26,  2.8,26, 2.4,26, 3.0,26, 2.7,26,1023.0,25,""
 -32.5500, 150.0000,2006-04-27,    0.0,25, 19.7,25,  4.7,25, 11.1,25,  7.0,26,  2.6,25,  3.0,26,  2.6,25, 2.7,26, 16.0,25, 48.4,26,100.0,26,  2.2,26,  2.9,26, 2.3,26, 3.1,26, 2.7,26,1021.9,25,""
 -32.5500, 150.0000,2006-04-28,    0.0,25, 19.8,25,  5.3,25, 11.4,25,  7.0,26,  3.3,25,  3.0,26,  3.3,25, 2.7,26, 15.8,25, 49.4,26,100.0,26,  2.2,26,  2.8,26, 2.3,26, 3.1,26, 2.7,26,1017.6,25,""
 -32.5500, 150.0000,2006-04-29,    0.9,25, 20.0,25, 10.5,25, 12.0,25,  8.1,26,  2.2,25,  2.7,26,  2.2,25, 2.2,26, 12.1,25, 51.3,26, 94.6,26,  2.3,26,  3.0,26, 0.9,26, 3.4,26, 2.2,26,1011.9,25,""
 -32.5500, 150.0000,2006-04-30,    0.1,25, 19.7,25,  5.8,25, 12.1,25,  6.3,26,  1.7,25,  2.6,26,  1.7,25, 2.0,26, 12.1,25, 52.7,26,100.0,26,  1.9,26,  2.4,26, 1.7,26, 2.3,26, 2.0,26,1011.5,25,""
 -32.5500, 150.0000,2006-05-01,    0.0,25, 15.0,25,  8.6,25, 11.5,25,  3.9,26,  2.1,25,  1.7,26,  2.1,25, 1.5,26,  9.6,25, 67.5,26,100.0,26,  1.5,26,  1.8,26, 1.2,26, 1.8,26, 1.5,26,1010.8,25,""
 -32.5500, 150.0000,2006-05-02,    0.0,25, 16.3,25,  6.4,25, 10.6,25,  5.2,26,  2.1,25,  1.8,26,  2.1,25, 1.6,26,  9.9,25, 57.2,26,100.0,26,  1.6,26,  2.1,26, 1.0,26, 2.1,26, 1.5,26,1013.0,25,""
 -32.5500, 150.0000,2006-05-03,    0.0,25, 18.3,25,  4.2,25,  9.3,25,  7.5,26,  2.7,25,  2.4,26,  2.7,25, 2.5,26, 15.4,25, 44.2,26,100.0,26,  2.2,26,  3.0,26, 1.6,26, 3.4,26, 2.5,26,1018.2,25,""
 -32.5500, 150.0000,2006-05-04,    0.0,25, 19.4,25,  6.5,25, 10.1,25,  8.3,26,  3.5,25,  2.6,26,  3.5,25, 2.8,26, 16.2,25, 44.9,26,100.0,26,  2.4,26,  3.2,26, 1.7,26, 3.8,26, 2.8,26,1021.3,25,""
 -32.5500, 150.0000,2006-05-05,    0.0,25, 20.2,25,  2.6,25,  8.5,25,  9.4,26,  2.6,25,  2.7,26,  2.6,25, 2.7,26, 16.5,25, 35.9,26,100.0,26,  2.5,26,  3.6,26, 1.4,26, 4.0,26, 2.7,26,1019.8,25,""
 -32.5500, 150.0000,2006-05-06,    0.0,25, 19.2,25,  2.1,25,  8.6,25,  8.4,26,  2.5,25,  2.6,26,  2.5,25, 2.6,26, 16.2,25, 38.7,26,100.0,26,  2.3,26,  3.2,26, 1.6,26, 3.6,26, 2.6,26,1018.6,25,""
 -32.5500, 150.0000,2006-05-07,    0.0,25, 20.8,25,  2.4,25,  8.0,25, 10.4,26,  3.5,25,  2.4,26,  3.5,25, 2.0,26, 12.6,25, 32.6,26,100.0,26,  2.5,26,  3.7,26, 0.5,26, 3.4,26, 1.9,26,1014.0,25,""
 -32.5500, 150.0000,2006-05-08,    0.0,25, 13.4,25,  1.9,25,  6.2,25,  6.5,26,  2.5,25,  2.4,26,  2.5,25, 2.4,26, 16.2,25, 40.4,26, 88.5,26,  2.0,26,  2.8,26, 1.1,26, 3.7,26, 2.4,26,1020.1,25,""
 -32.5500, 150.0000,2006-05-09,    0.0,25, 15.0,25, -2.4,25,  6.2,25,  6.6,26,  2.4,25,  2.5,26,  2.4,25, 2.3,26, 16.0,25, 36.4,26,100.0,26,  2.0,26,  2.8,26, 1.4,26, 3.2,26, 2.3,26,1022.9,25,""
 -32.5500, 150.0000,2006-05-10,    0.0,25, 17.7,25,  1.3,25,  7.7,25,  7.9,26,  2.3,25,  2.4,26,  2.3,25, 2.2,26, 14.6,25, 38.0,26,100.0,26,  2.1,26,  3.0,26, 1.0,26, 3.3,26, 2.2,26,1020.6,25,""
 -32.5500, 150.0000,2006-05-11,    0.0,25, 16.0,25,  2.1,25, 10.3,25,  4.2,26,  1.3,25,  1.9,26,  1.3,25, 1.6,26, 11.2,25, 56.7,26,100.0,26,  1.3,26,  1.7,26, 1.6,26, 1.6,26, 1.6,26,1026.6,25,""
 -32.5500, 150.0000,2006-05-12,    0.0,25, 16.3,25,  4.4,25, 10.6,25,  4.7,26,  1.9,25,  1.9,26,  1.9,25, 1.7,26, 11.7,25, 57.2,26,100.0,26,  1.5,26,  1.9,26, 1.5,26, 1.9,26, 1.7,26,1026.3,25,""
 -32.5500, 150.0000,2006-05-13,    0.0,25, 18.6,25,  2.5,25, 10.5,25,  6.1,26,  2.3,25,  2.3,26,  2.3,25, 2.2,26, 14.5,25, 49.0,26,100.0,26,  1.8,26,  2.4,26, 2.0,26, 2.4,26, 2.2,26,1026.2,25,""
 -32.5500, 150.0000,2006-05-14,    0.0,25, 18.7,25,  1.6,25,  8.9,25,  7.5,26,  1.7,25,  2.3,26,  1.7,25, 2.1,26, 13.9,25, 41.3,26,100.0,26,  2.0,26,  2.8,26, 1.3,26, 2.9,26, 2.1,26,1023.4,25,""
 -32.5500, 150.0000,2006-05-15,    0.0,25, 15.6,25,  6.3,25, 11.6,25,  3.6,26,  2.0,25,  1.8,26,  2.0,25, 1.6,26, 10.8,25, 65.5,26,100.0,26,  1.3,26,  1.6,26, 1.6,26, 1.6,26, 1.6,26,1026.0,25,""
 -32.5500, 150.0000,2006-05-16,    0.1,25, 17.6,25,  6.5,25, 11.4,25,  5.5,26,  1.7,25,  2.1,26,  1.7,25, 2.0,26, 13.1,25, 56.7,26,100.0,26,  1.6,26,  2.1,26, 1.6,26, 2.4,26, 2.0,26,1029.8,25,""
 -32.5500, 150.0000,2006-05-17,    0.0,25, 19.1,25,  2.3,25, 10.5,25,  6.4,26,  2.0,25,  2.3,26,  2.0,25, 2.2,26, 14.4,25, 47.5,26,100.0,26,  1.8,26,  2.4,26, 2.0,26, 2.4,26, 2.2,26,1029.2,25,""
 -32.5500, 150.0000,2006-05-18,    0.0,25, 19.8,25,  2.0,25,  9.3,25,  8.1,26,  1.9,25,  2.2,26,  1.9,25, 1.7,26, 12.0,25, 40.3,26,100.0,26,  2.0,26,  2.9,26, 0.8,26, 2.7,26, 1.7,26,1028.0,25,""
 -32.5500, 150.0000,2006-05-19,    0.0,25, 20.2,25,  4.3,25, 11.1,25,  7.3,26,  1.8,25,  2.2,26,  1.8,25, 1.8,26, 12.2,25, 46.9,26,100.0,26,  1.8,26,  2.5,26, 1.2,26, 2.4,26, 1.8,26,1026.5,25,""
 -32.5500, 150.0000,2006-05-20,    0.0,25, 15.6,25,  6.6,25, 10.0,25,  5.3,26,  1.5,25,  1.7,26,  1.5,25, 1.3,26,  8.8,25, 56.5,26,100.0,26,  1.5,26,  2.0,26, 0.6,26, 1.9,26, 1.3,26,1026.2,25,""
 -32.5500, 150.0000,2006-05-21,    0.3,25, 16.8,25,  3.1,25, 10.5,25,  4.8,26,  1.9,25,  2.0,26,  1.9,25, 1.8,26, 12.7,25, 54.9,26,100.0,26,  1.4,26,  1.9,26, 1.7,26, 1.8,26, 1.8,26,1029.5,25,""
 -32.5500, 150.0000,2006-05-22,    0.0,25, 16.9,25,  0.6,25,  8.0,25,  6.8,26,  2.2,25,  2.2,26,  2.2,25, 1.8,26, 13.2,25, 41.6,26,100.0,26,  1.8,26,  2.5,26, 1.0,26, 2.7,26, 1.8,26,1024.2,25,""
 -32.5500, 150.0000,2006-05-23,    0.0,25, 13.3,25,  1.0,25,  7.9,25,  4.6,26,  1.8,25,  2.1,26,  1.8,25, 1.8,26, 13.2,25, 51.8,26,100.0,26,  1.4,26,  1.9,26, 1.4,26, 2.1,26, 1.8,26,1019.0,25,""
 -32.5500, 150.0000,2006-05-24,    0.0,25, 15.5,25,  2.6,25,  7.3,25,  7.0,26,  2.3,25,  2.2,26,  2.3,25, 1.8,26, 13.1,25, 41.5,26, 99.2,26,  1.8,26,  2.6,26, 0.6,26, 3.1,26, 1.8,26,1013.7,25,""
 -32.5500, 150.0000,2006-05-25,    0.0,25, 16.7,25,  0.6,25,  7.7,25,  7.0,26,  2.2,25,  2.2,26,  2.2,25, 1.7,26, 12.3,25, 40.5,26,100.0,26,  1.8,26,  2.6,26, 0.7,26, 2.6,26, 1.7,26,1017.6,25,""
 -32.5500, 150.0000,2006-05-26,    0.0,25, 16.7,25,  0.2,25,  7.6,25,  7.0,26,  1.5,25,  2.2,26,  1.5,25, 1.8,26, 13.2,25, 40.0,26,100.0,26,  1.8,26,  2.6,26, 0.9,26, 2.7,26, 1.8,26,1020.4,25,""
 -32.5500, 150.0000,2006-05-27,    0.0,25, 15.2,25,  0.6,25,  8.4,25,  5.2,26,  1.1,25,  1.8,26,  1.1,25, 1.2,26,  9.5,25, 48.7,26,100.0,26,  1.4,26,  1.9,26, 0.7,26, 1.7,26, 1.2,26,1021.9,25,""
 -32.5500, 150.0000,2006-05-28,    0.0,25, 15.8,25,  0.2,25,  8.1,25,  5.8,26,  1.4,25,  2.1,26,  1.4,25, 1.7,26, 12.9,25, 45.1,26,100.0,26,  1.6,26,  2.2,26, 1.2,26, 2.3,26, 1.7,26,1022.6,25,""
 -32.5500, 150.0000,2006-05-29,    0.0,25, 15.0,25, -0.6,25,  6.8,25,  6.4,26,  2.0,25,  2.2,26,  2.0,25, 1.8,26, 13.6,25, 39.9,26,100.0,26,  1.7,26,  2.4,26, 0.9,26, 2.8,26, 1.8,26,1020.2,25,""
 -32.5500, 150.0000,2006-05-30,    0.0,25, 14.1,25, -1.8,25,  6.5,25,  5.9,26,  1.5,25,  2.0,26,  1.5,25, 1.5,26, 11.7,25, 40.4,26,100.0,26,  1.6,26,  2.3,26, 0.6,26, 2.3,26, 1.5,26,1020.7,25,""
 -32.5500, 150.0000,2006-05-31,    0.0,25, 15.3,25, -0.9,25,  7.4,25,  5.9,26,  1.6,25,  2.1,26,  1.6,25, 1.7,26, 12.9,25, 42.6,26,100.0,26,  1.6,26,  2.2,26, 1.1,26, 2.3,26, 1.7,26,1018.5,25,""
 -32.5500, 150.0000,2006-06-01,    0.0,25, 14.9,25, -1.6,25,  6.6,25,  6.3,26,  1.9,25,  1.6,26,  1.9,25, 1.6,26, 12.4,25, 39.0,26,100.0,26,  1.6,26,  2.4,26, 0.7,26, 2.5,26, 1.6,26,1014.0,25,""
 -32.5500, 150.0000,2006-06-02,    1.0,25, 14.1,25, -0.6,25,  5.5,25,  7.1,26,  1.8,25,  1.5,26,  1.8,25, 1.2,26, 10.1,25, 34.2,26, 94.1,26,  1.8,26,  2.7,26, 0.4,26, 2.1,26, 1.2,26,1010.3,25,""
 -32.5500, 150.0000,2006-06-03,    0.2,25, 15.1,25,  2.8,25,  8.4,25,  5.6,26,  1.8,25,  1.6,26,  1.8,25, 1.5,26, 11.3,25, 49.0,26,100.0,26,  1.5,26,  2.1,26, 0.7,26, 2.2,26, 1.5,26,1014.1,25,""
 -32.5500, 150.0000,2006-06-04,    0.0,25, 14.5,25, -1.1,25,  7.2,25,  5.6,26,  1.6,25,  1.6,26,  1.6,25, 1.5,26, 12.0,25, 43.6,26,100.0,26,  1.5,26,  2.1,26, 0.9,26, 2.1,26, 1.5,26,1023.6,25,""
 -32.5500, 150.0000,2006-06-05,    0.0,25, 11.1,25,  0.2,25,  8.1,25,  2.9,26,  1.1,25,  1.3,26,  1.1,25, 1.0,26,  6.3,25, 61.3,26,100.0,26,  0.8,26,  1.1,26, 1.1,26, 1.1,26, 1.1,26,1027.6,25,""
 -32.5500, 150.0000,2006-06-06,    1.8,25, 13.4,25,  2.5,25,  9.3,25,  3.5,26,  1.1,25,  1.5,26,  1.1,25, 1.2,26,  9.8,25, 60.5,26,100.0,26,  1.0,26,  1.4,26, 1.1,26, 1.2,26, 1.2,26,1030.2,25,""
 -32.5500, 150.0000,2006-06-07,    0.0,25, 14.0,25,  4.4,25, 10.7,25,  3.0,26,  1.1,25,  1.4,26,  1.1,25, 1.0,26,  9.1,25, 67.0,26,100.0,26,  0.9,26,  1.1,26, 1.0,26, 1.0,26, 1.0,26,1030.8,25,""
 -32.5500, 150.0000,2006-06-08,    0.0,25, 15.9,25,  2.2,25,  9.8,25,  4.7,26,  1.6,25,  1.6,26,  1.6,25, 1.4,26, 11.1,25, 54.3,26,100.0,26,  1.2,26,  1.7,26, 1.3,26, 1.6,26, 1.4,26,1030.5,25,""
 -32.5500, 150.0000,2006-06-09,    0.0,25, 15.4,25,  3.7,25, 10.4,25,  4.1,26,  0.9,25,  1.4,26,  0.9,25, 1.0,26,  8.4,25, 59.5,26,100.0,26,  1.1,26,  1.4,26, 1.0,26, 1.1,26, 1.0,26,1031.3,25,""
 -32.5500, 150.0000,2006-06-10,    0.7,25, 11.9,25,  7.5,25, 11.4,25,  1.5,26,  1.6,25,  1.1,26,  1.6,25, 0.5,26,  3.4,25, 81.9,26,100.0,26,  0.6,26,  0.7,26, 0.5,26, 0.5,26, 0.5,26,1023.1,25,""
 -32.5500, 150.0000,2006-06-11,   20.2,25,  8.8,25,  6.8,25,  9.3,25,  1.6,26,  0.4,25,  1.1,26,  0.4,25, 0.7,26,  3.9,25, 82.2,26, 94.2,26,  0.7,26,  0.9,26, 0.7,26, 0.7,26, 0.7,26,1013.4,25,""
 -32.5500, 150.0000,2006-06-12,    2.2,25, 12.0,25, -1.7,25,  5.6,25,  5.5,26,  1.2,25,  1.7,26,  1.2,25, 1.7,26, 13.1,25, 40.0,26,100.0,26,  1.5,26,  2.2,26, 0.7,26, 2.7,26, 1.7,26,1029.6,25,""
 -32.5500, 150.0000,2006-06-13,    0.0,25, 15.6,25, -2.4,25,  6.7,25,  6.5,26,  1.3,25,  1.7,26,  1.3,25, 1.7,26, 13.2,25, 37.8,26,100.0,26,  1.6,26,  2.4,26, 0.9,26, 2.6,26, 1.7,26,1034.2,25,""
 -32.5500, 150.0000,2006-06-14,    0.0,25, 16.1,25, -1.7,25,  5.9,25,  7.8,26,  1.3,25,  1.7,26,  1.3,25, 1.7,26, 12.8,25, 32.3,26,100.0,26,  1.8,26,  2.8,26, 0.5,26, 2.9,26, 1.7,26,1034.1,25,""
 -32.5500, 150.0000,2006-06-15,    0.0,25, 15.1,25, -2.9,25,  4.4,25,  8.4,26,  1.6,25,  1.7,26,  1.6,25, 1.6,26, 12.8,25, 25.7,26, 89.2,26,  2.0,26,  3.1,26, 0.4,26, 2.9,26, 1.6,26,1030.6,25,""
 -32.5500, 150.0000,2006-06-16,    0.0,25, 13.7,25, -2.1,25,  6.0,25,  6.1,26,  0.9,25,  1.6,26,  0.9,25, 1.6,26, 12.6,25, 38.3,26,100.0,26,  1.5,26,  2.3,26, 0.6,26, 2.6,26, 1.6,26,1026.6,25,""
 -32.5500, 150.0000,2006-06-17,    0.0,25, 13.6,25, -1.4,25,  7.6,25,  4.5,26,  1.4,25,  1.6,26,  1.4,25, 1.6,26, 12.8,25, 48.8,26,100.0,26,  1.2,26,  1.7,26, 1.4,26, 1.9,26, 1.6,26,1028.1,25,""
 -32.5500, 150.0000,2006-06-18,    0.0,25, 14.1,25,  0.5,25,  8.7,25,  4.2,26,  1.2,25,  1.6,26,  1.2,25, 1.4,26, 11.6,25, 54.1,26,100.0,26,  1.1,26,  1.5,26, 1.4,26, 1.5,26, 1.4,26,1029.1,25,""
 -32.5500, 150.0000,2006-06-19,    0.0,25, 15.1,25,  0.7,25,  9.1,25,  4.5,26,  1.1,25,  1.5,26,  1.1,25, 1.4,26, 11.0,25, 53.1,26,100.0,26,  1.2,26,  1.6,26, 1.3,26, 1.4,26, 1.4,26,1029.8,25,""
 -32.5500, 150.0000,2006-06-20,    0.0,25, 15.5,25,  3.2,25, 10.0,25,  4.4,26,  0.8,25,  1.4,26,  0.8,25, 1.1,26,  9.3,25, 56.8,26,100.0,26,  1.1,26,  1.5,26, 1.0,26, 1.3,26, 1.1,26,1030.2,25,""
 -32.5500, 150.0000,2006-06-21,    0.0,25, 13.9,25,  5.4,25, 10.0,25,  3.8,26,  1.0,25,  1.4,26,  1.0,25, 1.0,26,  7.9,25, 63.0,26,100.0,26,  1.1,26,  1.4,26, 0.7,26, 1.2,26, 1.0,26,1028.3,25,""
 -32.5500, 150.0000,2006-06-22,    0.0,25, 14.6,25,  5.3,25, 10.7,25,  3.6,26,  1.1,25,  1.4,26,  1.1,25, 1.1,26,  9.1,25, 64.4,26,100.0,26,  1.0,26,  1.3,26, 1.1,26, 1.2,26, 1.1,26,1027.6,25,""
 -32.5500, 150.0000,2006-06-23,    0.0,25, 16.1,25,  5.0,25, 10.1,25,  5.2,26,  2.0,25,  1.4,26,  2.0,25, 1.1,26,  8.4,25, 55.2,26,100.0,26,  1.3,26,  1.8,26, 0.7,26, 1.5,26, 1.1,26,1025.2,25,""
 -32.5500, 150.0000,2006-06-24,    9.4,25, 14.1,25,  4.6,25, 10.3,25,  3.5,26,  1.0,25,  1.5,26,  1.0,25, 1.3,26, 10.6,25, 64.1,26,100.0,26,  1.0,26,  1.3,26, 1.3,26, 1.4,26, 1.3,26,1024.9,25,""
 -32.5500, 150.0000,2006-06-25,    0.0,25, 12.1,25, -2.2,25,  6.4,25,  4.7,26,  1.0,25,  1.6,26,  1.0,25, 1.4,26, 12.0,25, 45.4,26,100.0,26,  1.3,26,  1.8,26, 0.9,26, 2.0,26, 1.4,26,1028.2,25,""
 -32.5500, 150.0000,2006-06-26,    0.0,25, 12.8,25, -1.0,25,  6.9,25,  4.8,26,  0.8,25,  1.6,26,  0.8,25, 1.5,26, 12.2,25, 46.7,26,100.0,26,  1.3,26,  1.9,26, 1.0,26, 2.1,26, 1.5,26,1028.7,25,""
 -32.5500, 150.0000,2006-06-27,    0.0,25, 13.9,25, -1.9,25,  7.3,25,  4.9,26,  1.0,25,  1.6,26,  1.0,25, 1.6,26, 12.6,25, 46.0,26,100.0,26,  1.3,26,  1.9,26, 1.2,26, 1.9,26, 1.6,26,1028.3,25,""
